CLIENT_ID,CLIENT_NAME,CLIENT_LASTNAME,EMAIL,STORE_ID,STORE_NAME,LOCATION,PRODUCT_ID,PRODUCT_NAME,CATEGORY,BRAND,ADDRESS_ID,STREET,CITY,STATE,ZIP_CODE,TRANSACTION_ID,QUANTITY_OF_ITEMS_SOLD,UNIT_PRICE,DISCOUNT
1,Client_1,Lastname_1,client_1.lastname_1@example.com,103,Store_103,Location_103,209,Product_209,Home,Brand_209,301,Street_301,City_301,State_301,57070,1116,7,84.13031199852833,0.27
26,Client_26,Lastname_26,client_26.lastname_26@example.com,104,Store_104,Location_104,201,Product_201,Fashion,Brand_201,307,Street_307,City_307,State_307,52094,1004,1,95.2604775478805,0.23
3,Client_3,Lastname_3,client_3.lastname_3@example.com,101,Store_101,Location_101,204,Product_204,Electronics,Brand_204,309,Street_309,City_309,State_309,35960,1125,2,86.38903581341121,0.1
49,Client_49,Lastname_49,client_49.lastname_49@example.com,102,Store_102,Location_102,210,Product_210,Home,Brand_210,304,Street_304,City_304,State_304,61831,1151,4,68.53744894604111,0.22
44,Client_44,Lastname_44,client_44.lastname_44@example.com,106,Store_106,Location_106,209,Product_209,Fashion,Brand_209,303,Street_303,City_303,State_303,28707,1152,1,25.345618472910346,0.01
4,Client_4,Lastname_4,client_4.lastname_4@example.com,109,Store_109,Location_109,203,Product_203,Fashion,Brand_203,301,Street_301,City_301,State_301,45434,1144,5,23.221886118493465,0.2
2,Client_2,Lastname_2,client_2.lastname_2@example.com,104,Store_104,Location_104,209,Product_209,Fashion,Brand_209,309,Street_309,City_309,State_309,99479,1141,10,78.1321378514312,0.26
7,Client_7,Lastname_7,client_7.lastname_7@example.com,101,Store_101,Location_101,204,Product_204,Home,Brand_204,304,Street_304,City_304,State_304,75413,1090,1,69.58392157196019,0.28
43,Client_43,Lastname_43,client_43.lastname_43@example.com,108,Store_108,Location_108,208,Product_208,Home,Brand_208,306,Street_306,City_306,State_306,87154,1003,2,49.74041954872248,0.09
39,Client_39,Lastname_39,client_39.lastname_39@example.com,105,Store_105,Location_105,201,Product_201,Electronics,Brand_201,302,Street_302,City_302,State_302,65710,1154,2,79.26359506868195,0.04
9,Client_9,Lastname_9,client_9.lastname_9@example.com,103,Store_103,Location_103,204,Product_204,Electronics,Brand_204,303,Street_303,City_303,State_303,81694,1077,9,16.03963741013241,0.08
45,,Lastname_45,client_45.lastname_45@example.com,108,Store_108,Location_108,207,Product_207,Home,Brand_207,309,Street_309,City_309,State_309,57997,1001,9,30.295636673545847,0.17
11,Client_11,Lastname_11,client_11.lastname_11@example.com,107,Store_107,Location_107,206,Product_206,Fashion,Brand_206,303,Street_303,City_303,State_303,57375,1040,5,82.61758072666986,0.23
43,Client_43,Lastname_43,client_43.lastname_43@example.com,102,Store_102,Location_102,201,Product_201,Fashion,Brand_201,310,Street_310,City_310,State_310,39300,1092,4,14.762906586472026,0.18
48,Client_48,Lastname_48,client_48.lastname_48@example.com,109,Store_109,Location_109,204,Product_204,Fashion,Brand_204,303,Street_303,City_303,State_303,68743,1087,1,84.56421737014992,0.23
3,Client_3,Lastname_3,client_3.lastname_3@example.com,107,Store_107,Location_107,204,Product_204,Electronics,Brand_204,308,Street_308,City_308,State_308,82970,1168,3,82.74381725205141,0.22
38,Client_38,Lastname_38,client_38.lastname_38@example.com,102,Store_102,Location_102,202,Product_202,Electronics,Brand_202,303,Street_303,City_303,State_303,70318,1138,9,95.01940611612734,0.11
1,Client_1,Lastname_1,client_1.lastname_1@example.com,102,Store_102,Location_102,206,Product_206,Home,Brand_206,309,Street_309,City_309,State_309,66737,1105,3,70.74751766544162,0.14
38,Client_38,Lastname_38,client_38.lastname_38@example.com,105,Store_105,Location_105,206,Product_206,Electronics,Brand_206,310,Street_310,City_310,State_310,29633,1056,2,54.66193653981031,0.28
24,Client_24,Lastname_24,client_24.lastname_24@example.com,106,Store_106,Location_106,203,Product_203,Home,Brand_203,308,Street_308,City_308,State_308,91183,1026,3,88.80975933425961,0.09
7,Client_7,Lastname_7,client_7.lastname_7@example.com,103,Store_103,Location_103,210,Product_210,Electronics,Brand_210,308,Street_308,City_308,State_308,37266,1092,6,47.9287919393723,0.03
12,Client_12,Lastname_12,client_12.lastname_12@example.com,109,Store_109,Location_109,207,Product_207,Electronics,Brand_207,307,Street_307,City_307,State_307,48998,1125,4,49.18886254329611,0.1
26,Client_26,Lastname_26,client_26.lastname_26@example.com,102,Store_102,Location_102,203,Product_203,Fashion,Brand_203,310,Street_310,City_310,State_310,61044,1173,1,32.25157342400455,0.07
28,Client_28,Lastname_28,client_28.lastname_28@example.com,108,Store_108,Location_108,201,Product_201,Fashion,Brand_201,301,Street_301,City_301,State_301,43378,1007,1,88.90953293195335,0.16
42,Client_42,Lastname_42,client_42.lastname_42@example.com,108,Store_108,Location_108,201,Product_201,Fashion,Brand_201,307,Street_307,City_307,State_307,80469,1069,10,10.906480990545713,0.27
35,Client_35,Lastname_35,client_35.lastname_35@example.com,110,Store_110,Location_110,210,Product_210,Fashion,Brand_210,308,Street_308,City_308,State_308,77739,1047,3,52.028497319159406,0.3
32,Client_32,Lastname_32,client_32.lastname_32@example.com,101,Store_101,Location_101,205,Product_205,Fashion,Brand_205,308,Street_308,City_308,State_308,26932,1027,5,34.02527030633583,0.3
26,Client_26,Lastname_26,client_26.lastname_26@example.com,104,Store_104,Location_104,201,Product_201,Fashion,Brand_201,305,Street_305,City_305,State_305,71804,1062,1,53.14417959759764,0.27
27,Client_27,Lastname_27,client_27.lastname_27@example.com,109,Store_109,Location_109,208,Product_208,Home,Brand_208,306,Street_306,City_306,State_306,51961,1178,9,43.03033717154263,0.3
17,,Lastname_17,client_17.lastname_17@example.com,104,Store_104,Location_104,209,Product_209,Fashion,Brand_209,303,Street_303,City_303,State_303,64969,1044,5,61.55040763102221,0.16
17,Client_17,Lastname_17,client_17.lastname_17@example.com,106,Store_106,Location_106,206,Product_206,Fashion,Brand_206,306,Street_306,City_306,State_306,69662,1130,3,19.388775252981393,0.18
30,Client_30,Lastname_30,client_30.lastname_30@example.com,107,Store_107,Location_107,204,Product_204,Fashion,Brand_204,310,Street_310,City_310,State_310,71014,1180,8,92.95180414409391,0.28
38,Client_38,Lastname_38,client_38.lastname_38@example.com,109,Store_109,Location_109,209,Product_209,Electronics,Brand_209,303,Street_303,City_303,State_303,81716,1024,2,12.768771306604023,0.04
39,Client_39,Lastname_39,client_39.lastname_39@example.com,104,Store_104,Location_104,201,Product_201,Home,Brand_201,308,Street_308,City_308,State_308,36662,1065,4,22.661660104059962,0.0
19,,Lastname_19,client_19.lastname_19@example.com,105,Store_105,Location_105,208,Product_208,Electronics,Brand_208,307,Street_307,City_307,State_307,22210,1198,10,48.72128112586271,0.03
22,Client_22,Lastname_22,client_22.lastname_22@example.com,109,Store_109,Location_109,210,Product_210,Electronics,Brand_210,310,Street_310,City_310,State_310,56926,1181,5,95.0082570432983,0.13
15,Client_15,Lastname_15,client_15.lastname_15@example.com,104,Store_104,Location_104,203,Product_203,Electronics,Brand_203,308,Street_308,City_308,State_308,26087,1169,1,92.86459464496926,0.2
39,Client_39,Lastname_39,client_39.lastname_39@example.com,103,,Location_103,203,Product_203,Electronics,Brand_203,303,Street_303,City_303,State_303,30027,1100,5,36.19262103128728,0.25
27,Client_27,Lastname_27,client_27.lastname_27@example.com,107,Store_107,Location_107,207,Product_207,Home,Brand_207,310,Street_310,City_310,State_310,25660,1004,8,89.88450757737216,0.27
41,Client_41,Lastname_41,client_41.lastname_41@example.com,105,Store_105,Location_105,209,Product_209,Home,Brand_209,306,Street_306,City_306,State_306,82221,1112,10,11.197758906486222,0.22
3,Client_3,Lastname_3,client_3.lastname_3@example.com,108,Store_108,Location_108,204,Product_204,Electronics,Brand_204,310,Street_310,City_310,State_310,10878,1015,6,63.53763712890352,0.1
36,Client_36,Lastname_36,client_36.lastname_36@example.com,104,Store_104,Location_104,208,Product_208,Home,Brand_208,306,Street_306,City_306,State_306,61523,1016,6,11.376143720693578,0.17
41,Client_41,Lastname_41,client_41.lastname_41@example.com,104,Store_104,Location_104,205,Product_205,Fashion,Brand_205,303,Street_303,City_303,State_303,10096,1076,6,86.08721019892592,0.12
7,Client_7,Lastname_7,client_7.lastname_7@example.com,108,Store_108,Location_108,204,Product_204,Fashion,Brand_204,307,Street_307,City_307,State_307,71208,1105,7,55.36869064080412,0.3
23,Client_23,Lastname_23,client_23.lastname_23@example.com,110,Store_110,Location_110,204,Product_204,Electronics,Brand_204,309,Street_309,City_309,State_309,38393,1172,7,16.51265705380502,0.17
14,Client_14,Lastname_14,client_14.lastname_14@example.com,102,Store_102,Location_102,203,Product_203,Fashion,Brand_203,304,Street_304,City_304,State_304,41511,1077,2,73.71036481611526,0.1
14,Client_14,Lastname_14,client_14.lastname_14@example.com,101,Store_101,Location_101,205,Product_205,Home,Brand_205,306,Street_306,City_306,State_306,69992,1175,2,22.72880519856854,0.14
10,Client_10,Lastname_10,client_10.lastname_10@example.com,107,Store_107,Location_107,203,Product_203,Electronics,Brand_203,306,Street_306,City_306,State_306,34680,1094,4,59.2059560425887,0.13
25,Client_25,Lastname_25,client_25.lastname_25@example.com,101,Store_101,Location_101,207,Product_207,Electronics,Brand_207,309,Street_309,City_309,State_309,38285,1092,3,84.94640376795797,0.14
1,Client_1,Lastname_1,client_1.lastname_1@example.com,103,Store_103,Location_103,208,Product_208,Home,Brand_208,309,Street_309,City_309,State_309,82521,1085,7,59.6127133118936,0.3
22,Client_22,Lastname_22,client_22.lastname_22@example.com,105,Store_105,Location_105,201,Product_201,Fashion,Brand_201,302,Street_302,City_302,State_302,96856,1077,10,47.069465611024086,0.11
40,Client_40,Lastname_40,client_40.lastname_40@example.com,103,Store_103,Location_103,205,Product_205,Home,Brand_205,308,Street_308,City_308,State_308,76549,1124,6,73.57095130889034,0.11
19,,Lastname_19,client_19.lastname_19@example.com,104,Store_104,Location_104,206,Product_206,Electronics,Brand_206,309,Street_309,City_309,State_309,18828,1002,3,89.66255602392276,0.11
30,Client_30,Lastname_30,client_30.lastname_30@example.com,110,Store_110,Location_110,203,Product_203,Fashion,Brand_203,309,Street_309,City_309,State_309,93375,1118,2,41.85985288267038,0.16
9,Client_9,Lastname_9,client_9.lastname_9@example.com,103,Store_103,Location_103,204,Product_204,Electronics,Brand_204,303,Street_303,City_303,State_303,81694,1077,9,16.03963741013241,0.08
30,Client_30,Lastname_30,client_30.lastname_30@example.com,106,Store_106,Location_106,207,Product_207,Fashion,Brand_207,301,Street_301,City_301,State_301,63428,1098,10,23.70364483620149,0.21
38,,Lastname_38,client_38.lastname_38@example.com,105,Store_105,Location_105,208,Product_208,Home,Brand_208,308,Street_308,City_308,State_308,79974,1010,10,25.513988229557516,0.12
35,Client_35,Lastname_35,client_35.lastname_35@example.com,103,Store_103,Location_103,206,Product_206,Electronics,Brand_206,305,Street_305,City_305,State_305,44218,1019,10,26.822926028412375,0.22
43,Client_43,Lastname_43,client_43.lastname_43@example.com,102,Store_102,Location_102,201,Product_201,Fashion,Brand_201,310,Street_310,City_310,State_310,39300,1092,4,14.762906586472026,0.18
39,Client_39,Lastname_39,client_39.lastname_39@example.com,110,Store_110,Location_110,202,,Fashion,Brand_202,304,Street_304,City_304,State_304,33492,1064,4,96.14880046933418,0.09
19,Client_19,Lastname_19,client_19.lastname_19@example.com,110,,Location_110,201,Product_201,Fashion,Brand_201,302,Street_302,City_302,State_302,71437,1193,6,57.713764095475106,0.02
32,Client_32,Lastname_32,client_32.lastname_32@example.com,110,,Location_110,205,,Fashion,Brand_205,304,Street_304,City_304,State_304,70606,1074,5,13.960811597330036,0.24
27,Client_27,Lastname_27,client_27.lastname_27@example.com,109,Store_109,Location_109,208,Product_208,Home,Brand_208,306,Street_306,City_306,State_306,51961,1178,9,43.03033717154263,0.3
14,Client_14,Lastname_14,client_14.lastname_14@example.com,104,Store_104,Location_104,209,Product_209,Fashion,Brand_209,305,Street_305,City_305,State_305,18626,1174,4,17.10361075307234,0.13
26,Client_26,Lastname_26,client_26.lastname_26@example.com,106,,Location_106,203,,Fashion,Brand_203,306,Street_306,City_306,State_306,36803,1049,4,40.61032660310873,0.22
34,Client_34,Lastname_34,client_34.lastname_34@example.com,105,Store_105,Location_105,205,Product_205,Fashion,Brand_205,303,Street_303,City_303,State_303,33371,1122,1,30.742429083462845,0.11
15,Client_15,Lastname_15,client_15.lastname_15@example.com,104,Store_104,Location_104,210,Product_210,Fashion,Brand_210,309,Street_309,City_309,State_309,37498,1183,9,68.2867319069665,0.26
30,Client_30,Lastname_30,client_30.lastname_30@example.com,103,Store_103,Location_103,208,Product_208,Fashion,Brand_208,301,Street_301,City_301,State_301,13557,1198,8,65.42565452526233,0.17
49,Client_49,Lastname_49,client_49.lastname_49@example.com,102,Store_102,Location_102,210,Product_210,Home,Brand_210,304,Street_304,City_304,State_304,61831,1151,4,68.53744894604111,0.22
23,Client_23,Lastname_23,client_23.lastname_23@example.com,102,Store_102,Location_102,203,Product_203,Home,Brand_203,306,Street_306,City_306,State_306,89821,1183,5,20.699439956882074,0.28
21,Client_21,Lastname_21,client_21.lastname_21@example.com,106,Store_106,Location_106,209,Product_209,Fashion,Brand_209,310,Street_310,City_310,State_310,36512,1098,6,88.53599931124498,0.02


